instance_id,dataset,source_file,pair_index,N,R,I,L,F,original_line_A,original_line_B,len_A,len_B,unique_labels_A,unique_labels_B,max_label_A,max_label_B,processed_file
SREV_TRANS_036577,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,77,200,50,50,100,0,305,307,200,200,84,107,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036578,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,78,200,50,50,100,0,309,311,200,200,91,113,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036579,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,79,200,50,50,100,0,313,315,200,200,87,110,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036580,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,80,200,50,50,100,0,317,319,200,200,87,108,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036581,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,81,200,50,50,100,0,321,323,200,200,85,107,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036582,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,82,200,50,50,100,0,325,327,200,200,83,102,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036583,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,83,200,50,50,100,0,329,331,200,200,86,108,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036584,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,84,200,50,50,100,0,333,335,200,200,92,112,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036585,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,85,200,50,50,100,0,337,339,200,200,93,113,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036586,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,86,200,50,50,100,0,341,343,200,200,81,102,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036587,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,87,200,50,50,100,0,345,347,200,200,86,109,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036588,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,88,200,50,50,100,0,349,351,200,200,84,105,97,122,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036589,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,89,200,50,50,100,0,353,355,200,200,87,107,99,124,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036590,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,90,200,50,50,100,0,357,359,200,200,91,113,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036591,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,91,200,50,50,100,0,361,363,200,200,84,104,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036592,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,92,200,50,50,100,0,365,367,200,200,89,111,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036593,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,93,200,50,50,100,0,369,371,200,200,85,107,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036594,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,94,200,50,50,100,0,373,375,200,200,86,109,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036595,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,95,200,50,50,100,0,377,379,200,200,85,105,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036596,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,96,200,50,50,100,0,381,383,200,200,87,105,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036597,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,97,200,50,50,100,0,385,387,200,200,87,104,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036598,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,98,200,50,50,100,0,389,391,200,200,88,110,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036599,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,99,200,50,50,100,0,393,395,200,200,89,110,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036600,SREV_TRANS,N200_SREV_TRANS50_I50_L100_F0.txt,100,200,50,50,100,0,397,399,200,200,87,108,100,125,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L100_F0.txt
SREV_TRANS_036601,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,1,200,50,50,10,0,1,3,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036602,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,2,200,50,50,10,0,5,7,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036603,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,3,200,50,50,10,0,9,11,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036604,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,4,200,50,50,10,0,13,15,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036605,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,5,200,50,50,10,0,17,19,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036606,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,6,200,50,50,10,0,21,23,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036607,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,7,200,50,50,10,0,25,27,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036608,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,8,200,50,50,10,0,29,31,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036609,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,9,200,50,50,10,0,33,35,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036610,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,10,200,50,50,10,0,37,39,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036611,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,11,200,50,50,10,0,41,43,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036612,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,12,200,50,50,10,0,45,47,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036613,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,13,200,50,50,10,0,49,51,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036614,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,14,200,50,50,10,0,53,55,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036615,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,15,200,50,50,10,0,57,59,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036616,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,16,200,50,50,10,0,61,63,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036617,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,17,200,50,50,10,0,65,67,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036618,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,18,200,50,50,10,0,69,71,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036619,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,19,200,50,50,10,0,73,75,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036620,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,20,200,50,50,10,0,77,79,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036621,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,21,200,50,50,10,0,81,83,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036622,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,22,200,50,50,10,0,85,87,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036623,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,23,200,50,50,10,0,89,91,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036624,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,24,200,50,50,10,0,93,95,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036625,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,25,200,50,50,10,0,97,99,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036626,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,26,200,50,50,10,0,101,103,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036627,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,27,200,50,50,10,0,105,107,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036628,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,28,200,50,50,10,0,109,111,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036629,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,29,200,50,50,10,0,113,115,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036630,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,30,200,50,50,10,0,117,119,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036631,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,31,200,50,50,10,0,121,123,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036632,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,32,200,50,50,10,0,125,127,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036633,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,33,200,50,50,10,0,129,131,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036634,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,34,200,50,50,10,0,133,135,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036635,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,35,200,50,50,10,0,137,139,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036636,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,36,200,50,50,10,0,141,143,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036637,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,37,200,50,50,10,0,145,147,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036638,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,38,200,50,50,10,0,149,151,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036639,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,39,200,50,50,10,0,153,155,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036640,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,40,200,50,50,10,0,157,159,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036641,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,41,200,50,50,10,0,161,163,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036642,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,42,200,50,50,10,0,165,167,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036643,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,43,200,50,50,10,0,169,171,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036644,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,44,200,50,50,10,0,173,175,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036645,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,45,200,50,50,10,0,177,179,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036646,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,46,200,50,50,10,0,181,183,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036647,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,47,200,50,50,10,0,185,187,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036648,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,48,200,50,50,10,0,189,191,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036649,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,49,200,50,50,10,0,193,195,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036650,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,50,200,50,50,10,0,197,199,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036651,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,51,200,50,50,10,0,201,203,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036652,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,52,200,50,50,10,0,205,207,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036653,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,53,200,50,50,10,0,209,211,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036654,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,54,200,50,50,10,0,213,215,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036655,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,55,200,50,50,10,0,217,219,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036656,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,56,200,50,50,10,0,221,223,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036657,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,57,200,50,50,10,0,225,227,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036658,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,58,200,50,50,10,0,229,231,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036659,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,59,200,50,50,10,0,233,235,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036660,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,60,200,50,50,10,0,237,239,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036661,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,61,200,50,50,10,0,241,243,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036662,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,62,200,50,50,10,0,245,247,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036663,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,63,200,50,50,10,0,249,251,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036664,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,64,200,50,50,10,0,253,255,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036665,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,65,200,50,50,10,0,257,259,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036666,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,66,200,50,50,10,0,261,263,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036667,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,67,200,50,50,10,0,265,267,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036668,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,68,200,50,50,10,0,269,271,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036669,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,69,200,50,50,10,0,273,275,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036670,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,70,200,50,50,10,0,277,279,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036671,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,71,200,50,50,10,0,281,283,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036672,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,72,200,50,50,10,0,285,287,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036673,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,73,200,50,50,10,0,289,291,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036674,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,74,200,50,50,10,0,293,295,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036675,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,75,200,50,50,10,0,297,299,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036676,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,76,200,50,50,10,0,301,303,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036677,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,77,200,50,50,10,0,305,307,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036678,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,78,200,50,50,10,0,309,311,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036679,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,79,200,50,50,10,0,313,315,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036680,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,80,200,50,50,10,0,317,319,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036681,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,81,200,50,50,10,0,321,323,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036682,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,82,200,50,50,10,0,325,327,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036683,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,83,200,50,50,10,0,329,331,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036684,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,84,200,50,50,10,0,333,335,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036685,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,85,200,50,50,10,0,337,339,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036686,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,86,200,50,50,10,0,341,343,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036687,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,87,200,50,50,10,0,345,347,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036688,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,88,200,50,50,10,0,349,351,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036689,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,89,200,50,50,10,0,353,355,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036690,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,90,200,50,50,10,0,357,359,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036691,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,91,200,50,50,10,0,361,363,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036692,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,92,200,50,50,10,0,365,367,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036693,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,93,200,50,50,10,0,369,371,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036694,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,94,200,50,50,10,0,373,375,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036695,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,95,200,50,50,10,0,377,379,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036696,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,96,200,50,50,10,0,381,383,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036697,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,97,200,50,50,10,0,385,387,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036698,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,98,200,50,50,10,0,389,391,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
SREV_TRANS_036699,SREV_TRANS,N200_SREV_TRANS50_I50_L10_F0.txt,99,200,50,50,10,0,393,395,200,200,10,35,10,35,data/processed/SREV_TRANS/N200_SREV_TRANS50_I50_L10_F0.txt
